timestamp,memory_used,gpu_util,time_sec
2025-07-16 12:38:33.307,470.0,34.0,393.64
2025-07-16 12:38:38.352,470.0,33.0,398.685
2025-07-16 12:38:43.396,470.0,34.0,403.729
2025-07-16 12:38:48.440,470.0,33.0,408.773
2025-07-16 12:38:53.487,470.0,34.0,413.82
2025-07-16 12:38:58.531,470.0,34.0,418.864
2025-07-16 12:39:03.577,470.0,34.0,423.91
2025-07-16 12:39:08.623,470.0,0.0,428.956
2025-07-16 12:39:13.668,470.0,68.0,434.001
2025-07-16 12:39:18.713,470.0,70.0,439.046
2025-07-16 12:39:23.760,470.0,68.0,444.093
2025-07-16 12:39:28.807,470.0,70.0,449.14
2025-07-16 12:39:33.853,470.0,67.0,454.186
2025-07-16 12:39:38.904,470.0,67.0,459.237
2025-07-16 12:39:43.951,470.0,68.0,464.284
2025-07-16 12:39:48.997,470.0,69.0,469.33
2025-07-16 12:39:54.043,470.0,68.0,474.376
2025-07-16 12:39:59.089,470.0,34.0,479.422
2025-07-16 12:40:04.134,470.0,25.0,484.467
2025-07-16 12:40:09.179,470.0,32.0,489.512
2025-07-16 12:40:14.223,470.0,0.0,494.556
2025-07-16 12:40:19.269,470.0,33.0,499.602
2025-07-16 12:40:24.315,470.0,33.0,504.648
2025-07-16 12:40:29.361,470.0,34.0,509.694
2025-07-16 12:40:34.406,470.0,33.0,514.739
2025-07-16 12:40:39.451,470.0,33.0,519.784
2025-07-16 12:40:44.496,470.0,35.0,524.829
2025-07-16 12:40:49.541,470.0,31.0,529.874
2025-07-16 12:40:54.585,470.0,32.0,534.918
2025-07-16 12:40:59.630,470.0,0.0,539.963
2025-07-16 12:41:04.682,470.0,66.0,545.015
2025-07-16 12:41:09.730,470.0,68.0,550.063
2025-07-16 12:41:14.777,470.0,67.0,555.11
2025-07-16 12:41:19.824,470.0,68.0,560.157
2025-07-16 12:41:24.870,470.0,67.0,565.203
2025-07-16 12:41:29.917,470.0,68.0,570.25
2025-07-16 12:41:34.964,470.0,67.0,575.297
2025-07-16 12:41:40.009,470.0,69.0,580.342
2025-07-16 12:41:45.057,470.0,67.0,585.39
2025-07-16 12:41:50.105,470.0,69.0,590.438
2025-07-16 12:41:55.153,470.0,0.0,595.486
2025-07-16 12:42:00.198,470.0,31.0,600.531
2025-07-16 12:42:05.313,470.0,32.0,605.646
2025-07-16 12:42:10.361,470.0,10.0,610.694
2025-07-16 12:42:15.405,470.0,34.0,615.738
2025-07-16 12:42:20.449,470.0,34.0,620.782
2025-07-16 12:42:25.494,470.0,34.0,625.827
2025-07-16 12:42:30.537,470.0,33.0,630.87
2025-07-16 12:42:35.582,470.0,36.0,635.915
2025-07-16 12:42:40.628,470.0,32.0,640.961
2025-07-16 12:42:45.672,470.0,31.0,646.005
2025-07-16 12:42:50.717,470.0,32.0,651.05
2025-07-16 12:42:55.762,470.0,0.0,656.095
2025-07-16 12:43:00.808,470.0,67.0,661.141
2025-07-16 12:43:05.854,470.0,67.0,666.187
2025-07-16 12:43:10.902,470.0,65.0,671.235
2025-07-16 12:43:15.948,470.0,66.0,676.281
2025-07-16 12:43:20.993,470.0,68.0,681.326
2025-07-16 12:43:26.041,470.0,65.0,686.374
2025-07-16 12:43:31.087,470.0,65.0,691.42
2025-07-16 12:43:36.133,470.0,69.0,696.466
2025-07-16 12:43:41.180,470.0,68.0,701.513
2025-07-16 12:43:46.228,470.0,0.0,706.561
2025-07-16 12:43:51.273,470.0,33.0,711.606
2025-07-16 12:43:56.318,470.0,33.0,716.651
2025-07-16 12:44:01.362,470.0,0.0,721.695
2025-07-16 12:44:06.407,470.0,34.0,726.74
2025-07-16 12:44:11.453,470.0,33.0,731.786
2025-07-16 12:44:16.498,470.0,33.0,736.831
2025-07-16 12:44:21.544,470.0,33.0,741.877
2025-07-16 12:44:26.588,470.0,34.0,746.921
2025-07-16 12:44:31.634,470.0,35.0,751.967
2025-07-16 12:44:36.681,470.0,33.0,757.014
2025-07-16 12:44:41.725,470.0,35.0,762.058
2025-07-16 12:44:46.771,470.0,0.0,767.104
2025-07-16 12:44:51.816,470.0,67.0,772.149
2025-07-16 12:44:56.863,470.0,69.0,777.196
2025-07-16 12:45:01.909,470.0,66.0,782.242
2025-07-16 12:45:06.956,470.0,68.0,787.289
2025-07-16 12:45:12.002,470.0,67.0,792.335
2025-07-16 12:45:17.048,470.0,66.0,797.381
2025-07-16 12:45:22.094,470.0,66.0,802.427
2025-07-16 12:45:27.139,470.0,67.0,807.472
2025-07-16 12:45:32.185,470.0,69.0,812.518
2025-07-16 12:45:37.231,470.0,63.0,817.564
2025-07-16 12:45:42.276,470.0,2.0,822.609
2025-07-16 12:45:47.321,470.0,34.0,827.654
2025-07-16 12:45:52.366,470.0,0.0,832.699
2025-07-16 12:45:57.411,470.0,32.0,837.744
2025-07-16 12:46:02.457,470.0,34.0,842.79
2025-07-16 12:46:07.502,470.0,32.0,847.835
2025-07-16 12:46:12.548,470.0,33.0,852.881
2025-07-16 12:46:17.591,470.0,33.0,857.924
2025-07-16 12:46:22.637,470.0,35.0,862.97
2025-07-16 12:46:27.681,470.0,34.0,868.014
2025-07-16 12:46:32.727,470.0,34.0,873.06
2025-07-16 12:46:37.771,470.0,0.0,878.104
2025-07-16 12:46:42.817,470.0,66.0,883.15
2025-07-16 12:46:47.865,470.0,67.0,888.198
2025-07-16 12:46:52.911,470.0,67.0,893.244
2025-07-16 12:46:57.959,470.0,66.0,898.292
2025-07-16 12:47:03.007,470.0,68.0,903.34
2025-07-16 12:47:08.054,470.0,65.0,908.387
2025-07-16 12:47:13.101,470.0,68.0,913.434
2025-07-16 12:47:18.148,470.0,69.0,918.481
2025-07-16 12:47:23.194,470.0,67.0,923.527
2025-07-16 12:47:28.241,470.0,66.0,928.574
2025-07-16 12:47:33.287,470.0,0.0,933.62
2025-07-16 12:47:38.332,470.0,34.0,938.665
2025-07-16 12:47:43.376,470.0,28.0,943.709
2025-07-16 12:47:48.422,470.0,10.0,948.755
2025-07-16 12:47:53.469,470.0,34.0,953.802
2025-07-16 12:47:58.513,470.0,34.0,958.846
2025-07-16 12:48:03.558,470.0,34.0,963.891
2025-07-16 12:48:08.603,470.0,32.0,968.936
2025-07-16 12:48:13.647,470.0,33.0,973.98
2025-07-16 12:48:18.692,470.0,35.0,979.025
2025-07-16 12:48:23.737,470.0,36.0,984.07
2025-07-16 12:48:28.782,470.0,31.0,989.115
2025-07-16 12:48:33.827,470.0,0.0,994.16
2025-07-16 12:48:38.874,470.0,66.0,999.207
2025-07-16 12:48:43.920,470.0,66.0,1004.253
2025-07-16 12:48:48.965,470.0,65.0,1009.298
2025-07-16 12:48:54.013,470.0,69.0,1014.346
2025-07-16 12:48:59.059,470.0,65.0,1019.392
2025-07-16 12:49:04.105,470.0,67.0,1024.438
2025-07-16 12:49:09.153,470.0,68.0,1029.486
2025-07-16 12:49:14.200,470.0,67.0,1034.533
2025-07-16 12:49:19.247,470.0,64.0,1039.58
2025-07-16 12:49:24.293,470.0,0.0,1044.626
2025-07-16 12:49:29.338,470.0,33.0,1049.671
2025-07-16 12:49:34.384,470.0,34.0,1054.717
2025-07-16 12:49:39.428,470.0,0.0,1059.761
2025-07-16 12:49:44.474,470.0,34.0,1064.807
2025-07-16 12:49:49.518,470.0,33.0,1069.851
2025-07-16 12:49:54.563,470.0,33.0,1074.896
2025-07-16 12:49:59.608,470.0,34.0,1079.941
2025-07-16 12:50:04.653,470.0,34.0,1084.986
2025-07-16 12:50:09.697,470.0,33.0,1090.03
2025-07-16 12:50:14.743,470.0,33.0,1095.076
2025-07-16 12:50:19.789,470.0,34.0,1100.122
2025-07-16 12:50:24.834,470.0,0.0,1105.167
2025-07-16 12:50:29.880,470.0,66.0,1110.213
2025-07-16 12:50:34.929,470.0,68.0,1115.262
2025-07-16 12:50:39.976,470.0,66.0,1120.309
2025-07-16 12:50:45.022,470.0,67.0,1125.355
2025-07-16 12:50:50.067,470.0,66.0,1130.4
2025-07-16 12:50:55.114,470.0,64.0,1135.447
2025-07-16 12:51:00.161,470.0,67.0,1140.494
2025-07-16 12:51:05.209,470.0,67.0,1145.542
2025-07-16 12:51:10.255,470.0,69.0,1150.588
2025-07-16 12:51:15.302,470.0,69.0,1155.635
2025-07-16 12:51:20.348,470.0,8.0,1160.681
2025-07-16 12:51:25.392,470.0,33.0,1165.725
2025-07-16 12:51:30.438,470.0,0.0,1170.771
2025-07-16 12:51:35.484,470.0,34.0,1175.817
2025-07-16 12:51:40.528,470.0,33.0,1180.861
2025-07-16 12:51:45.574,470.0,33.0,1185.907
2025-07-16 12:51:50.618,470.0,34.0,1190.951
2025-07-16 12:51:55.662,470.0,34.0,1195.995
2025-07-16 12:52:00.707,470.0,35.0,1201.04
2025-07-16 12:52:05.751,470.0,34.0,1206.084
2025-07-16 12:52:10.796,470.0,35.0,1211.129
2025-07-16 12:52:15.840,470.0,0.0,1216.173
2025-07-16 12:52:20.886,470.0,42.0,1221.219
2025-07-16 12:52:25.930,470.0,69.0,1226.263
2025-07-16 12:52:30.976,470.0,68.0,1231.309
2025-07-16 12:52:36.022,470.0,65.0,1236.355
2025-07-16 12:52:41.070,470.0,64.0,1241.403
2025-07-16 12:52:46.115,470.0,66.0,1246.448
2025-07-16 12:52:51.162,470.0,65.0,1251.495
2025-07-16 12:52:56.209,470.0,66.0,1256.542
2025-07-16 12:53:01.256,470.0,66.0,1261.589
2025-07-16 12:53:06.307,470.0,64.0,1266.64
2025-07-16 12:53:11.352,470.0,0.0,1271.685
2025-07-16 12:53:16.397,470.0,34.0,1276.73
2025-07-16 12:53:21.442,470.0,33.0,1281.775
2025-07-16 12:53:26.488,470.0,0.0,1286.821
2025-07-16 12:53:31.535,470.0,33.0,1291.868
2025-07-16 12:53:36.580,470.0,34.0,1296.913
2025-07-16 12:53:41.626,470.0,34.0,1301.959
2025-07-16 12:53:46.671,470.0,34.0,1307.004
2025-07-16 12:53:51.716,470.0,34.0,1312.049
2025-07-16 12:53:56.762,470.0,34.0,1317.095
2025-07-16 12:54:01.806,470.0,35.0,1322.139
2025-07-16 12:54:06.850,470.0,9.0,1327.183
2025-07-16 12:54:11.896,470.0,0.0,1332.229
2025-07-16 12:54:16.941,470.0,67.0,1337.274
2025-07-16 12:54:21.987,470.0,69.0,1342.32
2025-07-16 12:54:27.035,470.0,68.0,1347.368
2025-07-16 12:54:32.083,470.0,70.0,1352.416
2025-07-16 12:54:37.129,470.0,69.0,1357.462
2025-07-16 12:54:42.176,470.0,67.0,1362.509
2025-07-16 12:54:47.221,470.0,69.0,1367.554
2025-07-16 12:54:52.267,470.0,67.0,1372.6
2025-07-16 12:54:57.313,470.0,66.0,1377.646
2025-07-16 12:55:02.360,470.0,0.0,1382.693
2025-07-16 12:55:07.406,470.0,33.0,1387.739
2025-07-16 12:55:12.451,470.0,34.0,1392.784
2025-07-16 12:55:17.495,470.0,0.0,1397.828
2025-07-16 12:55:22.542,470.0,34.0,1402.875
2025-07-16 12:55:27.586,470.0,33.0,1407.919
2025-07-16 12:55:32.631,470.0,33.0,1412.964
2025-07-16 12:55:37.677,470.0,34.0,1418.01
2025-07-16 12:55:42.721,470.0,35.0,1423.054
2025-07-16 12:55:47.766,470.0,35.0,1428.099
2025-07-16 12:55:52.813,470.0,35.0,1433.146
2025-07-16 12:55:57.859,470.0,35.0,1438.192
2025-07-16 12:56:02.905,470.0,0.0,1443.238
2025-07-16 12:56:07.950,470.0,65.0,1448.283
2025-07-16 12:56:12.997,470.0,68.0,1453.33
2025-07-16 12:56:18.043,470.0,69.0,1458.376
2025-07-16 12:56:23.088,470.0,66.0,1463.421
2025-07-16 12:56:28.136,470.0,66.0,1468.469
2025-07-16 12:56:33.181,470.0,68.0,1473.514
2025-07-16 12:56:38.227,470.0,67.0,1478.56
2025-07-16 12:56:43.273,470.0,68.0,1483.606
2025-07-16 12:56:48.319,470.0,68.0,1488.652
2025-07-16 12:56:53.366,470.0,11.0,1493.699
2025-07-16 12:56:58.413,470.0,5.0,1498.746
2025-07-16 12:57:03.457,470.0,33.0,1503.79
2025-07-16 12:57:08.503,470.0,0.0,1508.836
2025-07-16 12:57:13.548,470.0,12.0,1513.881
2025-07-16 12:57:18.594,470.0,34.0,1518.927
2025-07-16 12:57:23.637,470.0,34.0,1523.97
2025-07-16 12:57:28.682,470.0,34.0,1529.015
2025-07-16 12:57:33.727,470.0,33.0,1534.06
2025-07-16 12:57:38.771,470.0,36.0,1539.104
2025-07-16 12:57:43.817,470.0,32.0,1544.15
2025-07-16 12:57:48.862,470.0,31.0,1549.195
2025-07-16 12:57:53.908,470.0,32.0,1554.241
2025-07-16 12:57:58.953,470.0,0.0,1559.286
2025-07-16 12:58:03.998,470.0,66.0,1564.331
2025-07-16 12:58:09.044,470.0,67.0,1569.377
2025-07-16 12:58:14.090,470.0,67.0,1574.423
2025-07-16 12:58:19.137,470.0,69.0,1579.47
2025-07-16 12:58:24.184,470.0,68.0,1584.517
2025-07-16 12:58:29.230,470.0,67.0,1589.563
2025-07-16 12:58:34.278,470.0,68.0,1594.611
2025-07-16 12:58:39.324,470.0,67.0,1599.657
2025-07-16 12:58:44.370,470.0,69.0,1604.703
2025-07-16 12:58:49.418,470.0,14.0,1609.751
2025-07-16 12:58:54.463,470.0,5.0,1614.796
2025-07-16 12:58:59.508,470.0,33.0,1619.841
2025-07-16 12:59:04.552,470.0,0.0,1624.885
2025-07-16 12:59:09.596,470.0,14.0,1629.929
2025-07-16 12:59:14.641,470.0,34.0,1634.974
2025-07-16 12:59:19.685,470.0,33.0,1640.018
2025-07-16 12:59:24.729,470.0,33.0,1645.062
2025-07-16 12:59:29.775,470.0,33.0,1650.108
2025-07-16 12:59:34.905,470.0,34.0,1655.238
2025-07-16 12:59:39.950,470.0,35.0,1660.283
2025-07-16 12:59:44.994,470.0,34.0,1665.327
2025-07-16 12:59:50.041,470.0,0.0,1670.374
2025-07-16 12:59:55.087,470.0,0.0,1675.42
2025-07-16 13:00:00.132,470.0,53.0,1680.465
2025-07-16 13:00:05.178,470.0,53.0,1685.511
2025-07-16 13:00:10.224,470.0,54.0,1690.557
2025-07-16 13:00:15.269,470.0,53.0,1695.602
2025-07-16 13:00:20.314,470.0,0.0,1700.647
2025-07-16 13:00:25.360,494.0,54.0,1705.693
2025-07-16 13:00:30.407,494.0,54.0,1710.74
2025-07-16 13:00:35.453,494.0,53.0,1715.786
2025-07-16 13:00:40.498,494.0,53.0,1720.831
2025-07-16 13:00:45.543,494.0,0.0,1725.876
2025-07-16 13:00:50.588,494.0,0.0,1730.921
2025-07-16 13:00:55.634,494.0,0.0,1735.967
2025-07-16 13:01:00.679,208.0,2.0,1741.012
