timestamp,memory_used,gpu_util,time_sec
2025-07-16 10:50:41.795,194.0,16.0,595.249
2025-07-16 10:50:46.839,194.0,15.0,600.293
2025-07-16 10:50:51.883,194.0,0.0,605.337
2025-07-16 10:50:56.928,194.0,16.0,610.382
2025-07-16 10:51:01.972,194.0,10.0,615.426
2025-07-16 10:51:07.014,194.0,16.0,620.468
2025-07-16 10:51:12.059,194.0,16.0,625.513
2025-07-16 10:51:17.102,194.0,16.0,630.556
2025-07-16 10:51:22.145,194.0,16.0,635.599
2025-07-16 10:51:27.189,194.0,7.0,640.643
2025-07-16 10:51:32.233,194.0,16.0,645.687
2025-07-16 10:51:37.278,194.0,4.0,650.732
2025-07-16 10:51:42.323,194.0,16.0,655.777
2025-07-16 10:51:47.366,194.0,16.0,660.82
2025-07-16 10:51:52.409,194.0,16.0,665.863
2025-07-16 10:51:57.452,194.0,16.0,670.906
2025-07-16 10:52:02.497,194.0,1.0,675.951
2025-07-16 10:52:07.541,194.0,17.0,680.995
2025-07-16 10:52:12.585,194.0,0.0,686.039
2025-07-16 10:52:17.631,194.0,16.0,691.085
2025-07-16 10:52:22.674,194.0,16.0,696.128
2025-07-16 10:52:27.717,194.0,15.0,701.171
2025-07-16 10:52:32.761,194.0,15.0,706.215
2025-07-16 10:52:37.804,194.0,5.0,711.258
2025-07-16 10:52:42.851,194.0,16.0,716.305
2025-07-16 10:52:47.896,194.0,10.0,721.35
2025-07-16 10:52:52.939,194.0,16.0,726.393
2025-07-16 10:52:57.983,194.0,16.0,731.437
2025-07-16 10:53:03.027,194.0,16.0,736.481
2025-07-16 10:53:08.073,194.0,16.0,741.527
2025-07-16 10:53:13.118,194.0,10.0,746.572
2025-07-16 10:53:18.163,194.0,16.0,751.617
2025-07-16 10:53:23.208,194.0,15.0,756.662
2025-07-16 10:53:28.252,194.0,9.0,761.706
2025-07-16 10:53:33.296,194.0,16.0,766.75
2025-07-16 10:53:38.340,194.0,16.0,771.794
2025-07-16 10:53:43.384,194.0,16.0,776.838
2025-07-16 10:53:48.428,194.0,0.0,781.882
2025-07-16 10:53:53.472,194.0,16.0,786.926
2025-07-16 10:53:58.518,194.0,8.0,791.972
2025-07-16 10:54:03.563,194.0,15.0,797.017
2025-07-16 10:54:08.607,194.0,16.0,802.061
2025-07-16 10:54:13.650,194.0,16.0,807.104
2025-07-16 10:54:18.693,194.0,17.0,812.147
2025-07-16 10:54:23.737,194.0,12.0,817.191
2025-07-16 10:54:28.782,194.0,17.0,822.236
2025-07-16 10:54:33.826,196.0,18.0,827.28
2025-07-16 10:54:38.870,196.0,16.0,832.324
2025-07-16 10:54:43.914,196.0,9.0,837.368
2025-07-16 10:54:48.959,196.0,0.0,842.413
2025-07-16 10:54:54.004,196.0,0.0,847.458
2025-07-16 10:54:59.048,196.0,0.0,852.502
